School,ACARA SML ID,year,Locality,Median VCE study score,Percentage of study scores of 40 and over,Percentage of VCE students applying for tertiary places,Percentage of satisfactory VCE completions,ICSEA,School Sector,School Type,Total Enrolments,Latitude,Longitude
Somerville Secondary College,45605.0,2014,SOMERVILLE,26.0,0.7,55.0,93.0,956.0,Government,Secondary,334.0,-38.22721827,145.16822738
Somerville Secondary College,45605.0,2015,SOMERVILLE,22.0,0.7,64.0,89.0,968.0,Government,Secondary,337.0,-38.22721827,145.16822738
Somerville Secondary College,45605.0,2016,SOMERVILLE,23.0,0.8,64.0,100.0,962.0,Government,Secondary,304.0,-38.22721827,145.16822738
Somerville Secondary College,45605.0,2017,SOMERVILLE,25.0,2.0,39.0,94.0,965.0,Government,Secondary,281.0,-38.22721827,145.16822738
Somerville Secondary College,45605.0,2018,SOMERVILLE,26.0,0.9,70.0,100.0,965.0,Government,Secondary,272.0,-38.22721827,145.16822738
Somerville Secondary College,45605.0,2019,SOMERVILLE,24.0,2.5,75.0,81.0,975.0,Government,Secondary,263.0,-38.22721827,145.16822738
Somerville Secondary College,45605.0,2020,SOMERVILLE,25.0,0.0,81.8,95.0,975.0,Government,Secondary,239.0,-38.22721827,145.16822738
Somerville Secondary College,45605.0,2021,SOMERVILLE,27.0,0.0,100.0,100.0,977.0,Government,Secondary,242.0,-38.22721827,145.16822738
Somerville Secondary College,45605.0,2022,SOMERVILLE,28.0,0.0,57.1,93.0,968.0,Government,Secondary,325.0,-38.22721827,145.16822738
Somerville Secondary College,,2023,SOMERVILLE,28.0,,50.0,94.0,,,,,,
South Gippsland Sec College,45259.0,2014,FOSTER,29.0,4.6,75.0,93.0,,Government,Special,42.0,-38.47819065,145.95728943
South Gippsland Sec College,45259.0,2015,FOSTER,29.0,5.2,75.0,95.0,,Government,Special,36.0,-38.47819065,145.95728943
South Gippsland Sec College,45259.0,2016,FOSTER,26.0,3.5,68.0,84.0,,Government,Special,44.0,-38.47819065,145.95728943
South Oakleigh Sec College,45539.0,2014,OAKLEIGH SOUTH,28.0,1.9,89.0,96.0,1007.0,Government,Secondary,418.0,-37.92232068,145.08976799
South Oakleigh Sec College,45539.0,2015,OAKLEIGH SOUTH,28.0,2.6,96.0,98.0,1001.0,Government,Secondary,395.0,-37.92232068,145.08976799
South Oakleigh Sec College,45539.0,2016,OAKLEIGH SOUTH,29.0,1.1,96.0,98.0,1008.0,Government,Secondary,443.0,-37.92232068,145.08976799
South Oakleigh Sec College,45539.0,2017,OAKLEIGH SOUTH,29.0,3.0,73.0,97.0,1034.0,Government,Secondary,476.0,-37.92232068,145.08976799
South Oakleigh Sec College,45539.0,2018,OAKLEIGH SOUTH,29.0,2.8,84.7,95.0,1026.0,Government,Secondary,508.0,-37.92232068,145.08976799
South Oakleigh Sec College,45539.0,2019,OAKLEIGH SOUTH,28.0,7.6,68.9,89.0,1026.0,Government,Secondary,516.0,-37.92232068,145.08976799
South Oakleigh Sec College,45539.0,2020,OAKLEIGH SOUTH,29.0,2.7,78.9,96.0,1028.0,Government,Secondary,588.0,-37.92232068,145.08976799
South Oakleigh Sec College,45539.0,2021,OAKLEIGH SOUTH,28.0,1.8,77.5,99.0,1033.0,Government,Secondary,669.0,-37.92232068,145.08976799
South Oakleigh Sec College,45539.0,2022,OAKLEIGH SOUTH,30.0,4.8,69.8,98.0,1039.0,Government,Secondary,698.0,-37.92232068,145.08976799
South Oakleigh Sec College,,2023,OAKLEIGH SOUTH,29.0,3.3,80.6,100.0,,,,,,
Southern Cross Grammar,50394.0,2017,CAROLINE SPRINGS,34.0,8.3,,,1119.0,Independent,Combined,532.0,-37.71396413,144.73960237
Southern Cross Grammar,50394.0,2018,CAROLINE SPRINGS,31.0,4.6,100.0,100.0,1128.0,Independent,Combined,634.0,-37.71396413,144.73960237
Southern Cross Grammar,50394.0,2019,CAROLINE SPRINGS,32.0,4.1,80.0,100.0,1122.0,Independent,Combined,681.0,-37.71396413,144.73960237
Southern Cross Grammar,50394.0,2020,CAROLINE SPRINGS,29.0,6.4,81.6,100.0,1122.0,Independent,Combined,723.0,-37.71396413,144.73960237
Southern Cross Grammar,50394.0,2021,CAROLINE SPRINGS,31.0,9.6,91.4,100.0,1130.0,Independent,Combined,768.0,-37.71396413,144.73960237
Southern Cross Grammar,50394.0,2022,CAROLINE SPRINGS,31.0,7.5,82.0,100.0,1132.0,Independent,Combined,803.0,-37.71396413,144.73960237
Southern Cross Grammar,,2023,CAROLINE SPRINGS,31.0,7.0,92.6,100.0,,,,,,
Springside West Sec College,52594.0,2019,FRASER RISE,26.0,0.0,,,1014.0,Government,Secondary,426.0,-37.71514,144.727262
Springside West Sec College,52594.0,2020,FRASER RISE,26.0,0.0,94.7,100.0,1026.0,Government,Secondary,755.0,-37.71514,144.727262
Springside West Sec College,52594.0,2021,FRASER RISE,28.0,3.3,95.1,95.0,1028.0,Government,Secondary,976.0,-37.71514,144.727262
Springside West Sec College,52594.0,2022,FRASER RISE,30.0,3.4,79.2,96.0,1026.0,Government,Secondary,1209.0,-37.71514,144.727262
Springside West Sec College,,2023,FRASER RISE,27.0,2.7,87.1,98.0,,,,,,
St Albans Secondary College,45466.0,2014,ST ALBANS,29.0,4.8,85.0,95.0,940.0,Government,Secondary,1161.0,-37.745308,144.807009
St Albans Secondary College,45466.0,2015,ST ALBANS,30.0,6.3,95.0,98.0,940.0,Government,Secondary,1227.0,-37.745308,144.807009
St Albans Secondary College,45466.0,2016,ST ALBANS,30.0,7.3,92.0,94.0,943.0,Government,Secondary,1367.0,-37.745308,144.807009
St Albans Secondary College,45466.0,2017,ST ALBANS,30.0,8.4,90.0,95.0,950.0,Government,Secondary,1462.0,-37.745308,144.807009
St Albans Secondary College,45466.0,2018,ST ALBANS,30.0,6.5,92.3,97.0,955.0,Government,Secondary,1465.0,-37.745308,144.807009
St Albans Secondary College,45466.0,2019,ST ALBANS,29.0,4.3,94.1,90.0,957.0,Government,Secondary,1523.0,-37.745308,144.807009
St Albans Secondary College,45466.0,2020,ST ALBANS,30.0,7.7,93.0,99.0,956.0,Government,Secondary,1569.0,-37.745308,144.807009
St Albans Secondary College,45466.0,2021,ST ALBANS,30.0,8.2,92.4,97.0,960.0,Government,Secondary,1599.0,-37.745308,144.807009
St Albans Secondary College,45466.0,2022,ST ALBANS,31.0,8.8,93.4,98.0,955.0,Government,Secondary,1656.0,-37.745308,144.807009
St Albans Secondary College,,2023,ST ALBANS,31.0,7.8,85.2,94.0,,,,,,
St Aloysius College,45735.0,2014,NORTH MELBOURNE,31.0,5.0,97.0,100.0,1025.0,Catholic,Secondary,474.0,-37.792892,144.942875
St Aloysius College,45735.0,2015,NORTH MELBOURNE,30.0,5.1,99.0,100.0,1040.0,Catholic,Secondary,503.0,-37.792892,144.942875
St Aloysius College,45735.0,2016,NORTH MELBOURNE,30.0,5.8,93.0,100.0,1044.0,Catholic,Secondary,533.0,-37.792892,144.942875
St Aloysius College,45735.0,2017,NORTH MELBOURNE,32.0,4.9,98.0,100.0,1049.0,Catholic,Secondary,524.0,-37.792892,144.942875
St Aloysius College,45735.0,2018,NORTH MELBOURNE,30.0,7.8,96.0,100.0,1048.0,Catholic,Secondary,500.0,-37.792892,144.942875
St Aloysius College,45735.0,2019,NORTH MELBOURNE,32.0,11.0,93.8,100.0,1079.0,Catholic,Secondary,453.0,-37.792892,144.942875
St Aloysius College,45735.0,2020,NORTH MELBOURNE,32.0,8.8,100.0,100.0,1082.0,Catholic,Secondary,445.0,-37.792892,144.942875
St Aloysius College,45735.0,2021,NORTH MELBOURNE,32.0,10.8,100.0,100.0,1081.0,Catholic,Secondary,427.0,-37.792892,144.942875
St Aloysius College,45735.0,2022,NORTH MELBOURNE,31.0,6.1,95.1,100.0,1092.0,Catholic,Secondary,409.0,-37.792892,144.942875
St Aloysius College,,2023,NORTH MELBOURNE,30.0,8.5,83.6,100.0,,,,,,
St Andrews Christian College,46293.0,2014,WANTIRNA SOUTH,29.0,6.0,94.0,100.0,1186.0,Independent,Combined,515.0,-37.8741927,145.2442752
St Andrews Christian College,46293.0,2015,WANTIRNA SOUTH,31.0,10.0,93.0,100.0,1179.0,Independent,Combined,538.0,-37.8741927,145.2442752
St Andrews Christian College,46293.0,2016,WANTIRNA SOUTH,31.0,6.6,94.0,100.0,1160.0,Independent,Combined,554.0,-37.8741927,145.2442752
St Andrews Christian College,46293.0,2017,WANTIRNA SOUTH,32.0,10.8,96.0,100.0,1170.0,Independent,Combined,581.0,-37.8741927,145.2442752
St Andrews Christian College,46293.0,2018,WANTIRNA SOUTH,31.0,8.2,80.6,97.0,1158.0,Independent,Combined,620.0,-37.8741927,145.2442752
St Andrews Christian College,46293.0,2019,WANTIRNA SOUTH,31.0,10.0,94.9,100.0,1159.0,Independent,Combined,639.0,-37.8741927,145.2442752
St Andrews Christian College,46293.0,2020,WANTIRNA SOUTH,33.0,13.9,100.0,100.0,1159.0,Independent,Combined,657.0,-37.8741927,145.2442752
St Andrews Christian College,46293.0,2021,WANTIRNA SOUTH,33.0,12.3,90.5,98.0,1166.0,Independent,Combined,676.0,-37.8741927,145.2442752
St Andrews Christian College,46293.0,2022,WANTIRNA SOUTH,33.0,18.0,85.1,100.0,1166.0,Independent,Combined,669.0,-37.8741927,145.2442752
St Andrews Christian College,,2023,WANTIRNA SOUTH,32.0,9.7,94.9,100.0,,,,,,
St Anne's College,,2023,KIALLA,26.0,,,,,,,,,
St Arnaud Secondary College,45467.0,2014,ST ARNAUD,29.0,1.2,88.0,94.0,953.0,Government,Secondary,213.0,-36.609547,143.250936
St Arnaud Secondary College,45467.0,2015,ST ARNAUD,27.0,2.9,59.0,91.0,947.0,Government,Secondary,204.0,-36.609547,143.250936
St Arnaud Secondary College,45467.0,2016,ST ARNAUD,23.0,0.0,75.0,88.0,942.0,Government,Secondary,191.0,-36.609547,143.250936
St Arnaud Secondary College,45467.0,2017,ST ARNAUD,26.0,1.0,81.0,100.0,929.0,Government,Secondary,172.0,-36.609547,143.250936
St Arnaud Secondary College,45467.0,2018,ST ARNAUD,24.0,1.1,52.2,91.0,938.0,Government,Secondary,144.0,-36.609547,143.250936
St Arnaud Secondary College,45467.0,2019,ST ARNAUD,25.0,2.6,14.3,100.0,956.0,Government,Secondary,130.0,-36.609547,143.250936
St Arnaud Secondary College,45467.0,2020,ST ARNAUD,29.0,0.0,61.5,100.0,968.0,Government,Secondary,132.0,-36.609547,143.250936
St Arnaud Secondary College,45467.0,2021,ST ARNAUD,28.0,0.0,100.0,100.0,978.0,Government,Secondary,125.0,-36.609547,143.250936
St Arnaud Secondary College,45467.0,2022,ST ARNAUD,25.0,0.0,66.7,89.0,973.0,Government,Secondary,136.0,-36.609547,143.250936
St Arnaud Secondary College,,2023,ST ARNAUD,28.0,2.4,61.5,100.0,,,,,,
St Augustine's College,45739.0,2014,KYABRAM,29.0,2.2,91.0,100.0,1011.0,Catholic,Combined,688.0,-36.30955,145.044713
St Augustine's College,45739.0,2015,KYABRAM,29.0,2.5,81.0,100.0,1012.0,Catholic,Combined,692.0,-36.30955,145.044713
St Augustine's College,45739.0,2016,KYABRAM,26.0,3.9,100.0,100.0,1014.0,Catholic,Combined,677.0,-36.30955,145.044713
St Augustine's College,45739.0,2017,KYABRAM,29.0,3.8,86.0,93.0,1006.0,Catholic,Combined,686.0,-36.30955,145.044713
St Augustine's College,45739.0,2018,KYABRAM,28.0,3.9,78.0,100.0,1009.0,Catholic,Combined,704.0,-36.30955,145.044713
St Augustine's College,45739.0,2019,KYABRAM,25.0,0.0,58.5,100.0,1002.0,Catholic,Combined,707.0,-36.30955,145.044713
St Augustine's College,45739.0,2020,KYABRAM,26.0,1.2,80.6,100.0,1002.0,Catholic,Combined,704.0,-36.30955,145.044713
St Augustine's College,45739.0,2021,KYABRAM,26.0,2.9,78.8,100.0,1001.0,Catholic,Combined,712.0,-36.30955,145.044713
St Augustine's College,45739.0,2022,KYABRAM,30.0,3.8,76.7,100.0,1008.0,Catholic,Combined,697.0,-36.30955,145.044713
St Augustine's College,,2023,KYABRAM,29.0,3.9,61.5,100.0,,,,,,
St Bede's College,45855.0,2014,MENTONE,31.0,7.9,86.0,99.0,1062.0,Catholic,Secondary,1425.0,-37.991161,145.068214
St Bede's College,45855.0,2015,MENTONE,31.0,7.6,87.0,100.0,1073.0,Catholic,Secondary,1504.0,-37.991161,145.068214
St Bede's College,45855.0,2016,MENTONE,31.0,9.9,90.0,100.0,1080.0,Catholic,Secondary,1527.0,-37.991161,145.068214
St Bede's College,45855.0,2017,MENTONE,31.0,7.9,86.0,100.0,1086.0,Catholic,Secondary,1524.0,-37.991161,145.068214
St Bede's College,45855.0,2018,MENTONE,30.0,7.8,88.3,98.0,1095.0,Catholic,Secondary,1496.0,-37.991161,145.068214
St Bede's College,45855.0,2019,MENTONE,30.0,6.3,79.0,100.0,1095.0,Catholic,Secondary,1521.0,-37.991161,145.068214
St Bede's College,45855.0,2020,MENTONE,30.0,5.9,81.1,100.0,1096.0,Catholic,Secondary,1566.0,-37.991161,145.068214
St Bede's College,45855.0,2021,MENTONE,30.0,6.4,80.0,100.0,1091.0,Catholic,Secondary,1908.0,-37.991161,145.068214
St Bede's College,45855.0,2022,MENTONE,29.0,4.2,78.4,100.0,1093.0,Catholic,Secondary,1891.0,-37.991161,145.068214
St Bede's College,,2023,MENTONE,31.0,8.3,71.3,100.0,,,,,,
St Bernard's College,45864.0,2014,ESSENDON,32.0,8.7,93.0,99.0,1077.0,Catholic,Secondary,1410.0,-37.74942324,144.88352628
St Bernard's College,45864.0,2015,ESSENDON,32.0,10.5,86.0,99.0,1069.0,Catholic,Secondary,1435.0,-37.74942324,144.88352628
St Bernard's College,45864.0,2016,ESSENDON,32.0,10.2,89.0,100.0,1068.0,Catholic,Secondary,1441.0,-37.74942324,144.88352628
St Bernard's College,45864.0,2017,ESSENDON,31.0,8.0,90.0,100.0,1072.0,Catholic,Secondary,1440.0,-37.74942324,144.88352628
St Bernard's College,45864.0,2018,ESSENDON,31.0,8.8,86.3,100.0,1064.0,Catholic,Secondary,1485.0,-37.74942324,144.88352628
St Bernard's College,45864.0,2019,ESSENDON,30.0,7.5,91.8,100.0,1077.0,Catholic,Secondary,1514.0,-37.74942324,144.88352628
St Bernard's College,45864.0,2020,ESSENDON,30.0,6.0,93.3,100.0,1082.0,Catholic,Secondary,1532.0,-37.74942324,144.88352628
St Bernard's College,45864.0,2021,ESSENDON,30.0,5.3,82.7,100.0,1084.0,Catholic,Secondary,1568.0,-37.74942324,144.88352628
St Bernard's College,45864.0,2022,ESSENDON,31.0,6.3,80.1,100.0,1089.0,Catholic,Secondary,1577.0,-37.74942324,144.88352628
St Bernard's College,,2023,ESSENDON,30.0,5.6,76.8,100.0,,,,,,
St Brigid's College,45793.0,2014,HORSHAM,28.0,5.1,60.0,100.0,966.0,Catholic,Secondary,470.0,-36.717313,142.207946
St Brigid's College,45793.0,2015,HORSHAM,30.0,4.4,74.0,100.0,998.0,Catholic,Secondary,440.0,-36.717313,142.207946
St Brigid's College,45793.0,2016,HORSHAM,28.0,3.9,71.0,98.0,998.0,Catholic,Secondary,421.0,-36.717313,142.207946
St Brigid's College,45793.0,2017,HORSHAM,28.0,2.7,78.0,98.0,997.0,Catholic,Secondary,385.0,-36.717313,142.207946
St Brigid's College,45793.0,2018,HORSHAM,28.0,3.1,47.1,100.0,995.0,Catholic,Secondary,325.0,-36.717313,142.207946
St Brigid's College,45793.0,2019,HORSHAM,29.0,5.2,67.6,100.0,998.0,Catholic,Secondary,272.0,-36.717313,142.207946
St Brigid's College,45793.0,2020,HORSHAM,27.0,4.8,80.0,100.0,996.0,Catholic,Secondary,265.0,-36.717313,142.207946
St Brigid's College,45793.0,2021,HORSHAM,28.0,0.0,70.8,100.0,998.0,Catholic,Secondary,219.0,-36.717313,142.207946
St Brigid's College,45793.0,2022,HORSHAM,26.0,0.0,48.1,96.0,1008.0,Catholic,Secondary,218.0,-36.717313,142.207946
St Brigid's College,,2023,HORSHAM,27.0,1.6,42.1,100.0,,,,,,
St Catherine's School,46178.0,2014,TOORAK,35.0,23.7,100.0,100.0,1161.0,Independent,Combined,636.0,-37.838296,145.021269
St Catherine's School,46178.0,2015,TOORAK,36.0,26.0,99.0,100.0,1164.0,Independent,Combined,672.0,-37.838296,145.021269
St Catherine's School,46178.0,2016,TOORAK,35.0,18.0,100.0,100.0,1162.0,Independent,Combined,656.0,-37.838296,145.021269
St Catherine's School,46178.0,2017,TOORAK,34.0,20.0,99.0,100.0,1162.0,Independent,Combined,689.0,-37.838296,145.021269
St Catherine's School,46178.0,2018,TOORAK,35.0,19.6,98.8,100.0,1159.0,Independent,Combined,686.0,-37.838296,145.021269
St Catherine's School,46178.0,2019,TOORAK,35.0,20.2,98.7,100.0,1162.0,Independent,Combined,673.0,-37.838296,145.021269
St Catherine's School,46178.0,2020,TOORAK,35.0,25.0,98.8,100.0,1162.0,Independent,Combined,656.0,-37.838296,145.021269
St Catherine's School,46178.0,2021,TOORAK,37.0,32.2,97.5,100.0,1159.0,Independent,Combined,587.0,-37.838296,145.021269
St Catherine's School,46178.0,2022,TOORAK,37.0,32.9,98.7,100.0,1169.0,Independent,Combined,630.0,-37.838296,145.021269
St Catherine's School,,2023,TOORAK,36.0,28.9,100.0,100.0,,,,,,
St Columba's College,45748.0,2014,ESSENDON,32.0,10.9,99.0,99.0,1090.0,Catholic,Secondary,1002.0,-37.757202,144.91429
St Columba's College,45748.0,2015,ESSENDON,32.0,9.4,100.0,100.0,1088.0,Catholic,Secondary,1003.0,-37.757202,144.91429
St Columba's College,45748.0,2016,ESSENDON,32.0,10.3,100.0,100.0,1090.0,Catholic,Secondary,1025.0,-37.757202,144.91429
St Columba's College,45748.0,2017,ESSENDON,32.0,11.9,99.0,100.0,1094.0,Catholic,Secondary,1033.0,-37.757202,144.91429
St Columba's College,45748.0,2018,ESSENDON,32.0,12.2,96.5,100.0,1093.0,Catholic,Secondary,1038.0,-37.757202,144.91429
St Columba's College,45748.0,2019,ESSENDON,32.0,10.5,95.8,100.0,1095.0,Catholic,Secondary,1001.0,-37.757202,144.91429
St Columba's College,45748.0,2020,ESSENDON,33.0,13.1,98.7,100.0,1096.0,Catholic,Secondary,1032.0,-37.757202,144.91429
St Columba's College,45748.0,2021,ESSENDON,32.0,12.7,96.6,100.0,1098.0,Catholic,Secondary,1031.0,-37.757202,144.91429
St Columba's College,45748.0,2022,ESSENDON,32.0,10.4,96.5,100.0,1106.0,Catholic,Secondary,1001.0,-37.757202,144.91429
St Columba's College,,2023,ESSENDON,31.0,7.5,90.7,100.0,,,,,,
St Francis Xavier College,40621.0,2014,BEACONSFIELD,30.0,4.7,87.0,99.0,1027.0,Catholic,Combined,2402.0,-38.051525,145.373328
St Francis Xavier College,40621.0,2015,BEACONSFIELD,31.0,5.8,89.0,100.0,1032.0,Catholic,Combined,2547.0,-38.051525,145.373328
St Francis Xavier College,40621.0,2016,BEACONSFIELD,30.0,5.9,83.0,99.0,1026.0,Catholic,Secondary,2791.0,-38.051525,145.373328
St Francis Xavier College,40621.0,2017,BEACONSFIELD,29.0,4.3,77.0,99.0,1037.0,Catholic,Secondary,2934.0,-38.051525,145.373328
St Francis Xavier College,40621.0,2018,BEACONSFIELD,30.0,5.3,83.2,99.0,1041.0,Catholic,Secondary,3086.0,-38.051525,145.373328
St Francis Xavier College,40621.0,2019,BEACONSFIELD,29.0,6.1,80.7,99.0,1039.0,Catholic,Secondary,3172.0,-38.051525,145.373328
St Francis Xavier College,40621.0,2020,BEACONSFIELD,29.0,5.9,76.1,99.0,1040.0,Catholic,Secondary,3296.0,-38.051525,145.373328
St Francis Xavier College,40621.0,2021,BEACONSFIELD,29.0,4.3,71.2,99.0,1038.0,Catholic,Secondary,3306.0,-38.051525,145.373328
St Francis Xavier College,40621.0,2022,BEACONSFIELD,29.0,3.9,71.6,96.0,1042.0,Catholic,Secondary,3278.0,-38.051525,145.373328
St Francis Xavier College,,2023,BEACONSFIELD,28.0,2.8,71.4,97.0,,,,,,
St Helena Secondary College,45510.0,2014,ELTHAM,31.0,6.3,89.0,99.0,1050.0,Government,Secondary,1512.0,-37.686582,145.139842
St Helena Secondary College,45510.0,2015,ELTHAM,30.0,5.0,91.0,98.0,1054.0,Government,Secondary,1537.0,-37.686582,145.139842
St Helena Secondary College,45510.0,2016,ELTHAM,30.0,5.6,93.0,98.0,1057.0,Government,Secondary,1582.0,-37.686582,145.139842
St Helena Secondary College,45510.0,2017,ELTHAM,30.0,5.7,87.0,99.0,1062.0,Government,Secondary,1584.0,-37.686582,145.139842
St Helena Secondary College,45510.0,2018,ELTHAM,29.0,3.9,78.6,98.0,1056.0,Government,Secondary,1586.0,-37.686582,145.139842
St Helena Secondary College,45510.0,2019,ELTHAM,29.0,3.8,71.9,96.0,1059.0,Government,Secondary,1582.0,-37.686582,145.139842
St Helena Secondary College,45510.0,2020,ELTHAM,29.0,5.8,73.3,96.0,1061.0,Government,Secondary,1585.0,-37.686582,145.139842
St Helena Secondary College,45510.0,2021,ELTHAM,29.0,3.5,76.6,99.0,1061.0,Government,Secondary,1570.0,-37.686582,145.139842
St Helena Secondary College,45510.0,2022,ELTHAM,29.0,4.8,80.2,98.0,1062.0,Government,Secondary,1510.0,-37.686582,145.139842
St Helena Secondary College,,2023,ELTHAM,29.0,6.0,68.1,92.0,,,,,,
St John's Greek Orth College,45932.0,2014,PRESTON,30.0,12.5,85.0,100.0,1005.0,Catholic,Secondary,1076.0,-37.990229,145.226256
St John's Greek Orth College,45932.0,2015,PRESTON,33.0,15.0,83.0,92.0,1004.0,Catholic,Secondary,988.0,-37.990229,145.226256
St John's Greek Orth College,45932.0,2016,PRESTON,32.0,5.9,80.0,93.0,1000.0,Catholic,Secondary,924.0,-37.990229,145.226256
St John's Greek Orth College,45932.0,2017,PRESTON,26.0,3.4,67.0,100.0,1006.0,Catholic,Secondary,856.0,-37.990229,145.226256
St John's Greek Orth College,45932.0,2018,PRESTON,29.0,4.3,62.5,94.0,998.0,Catholic,Secondary,800.0,-37.990229,145.226256
St John's Greek Orth College,45932.0,2019,PRESTON,27.0,4.7,84.2,100.0,997.0,Catholic,Secondary,717.0,-37.990229,145.226256
St John's Greek Orth College,45932.0,2020,PRESTON,34.0,15.0,50.0,90.0,1002.0,Catholic,Secondary,694.0,-37.990229,145.226256
St John's Greek Orth College,45932.0,2021,PRESTON,29.0,0.0,82.4,100.0,997.0,Catholic,Secondary,642.0,-37.990229,145.226256
St John's Greek Orth College,45932.0,2022,PRESTON,30.0,6.1,100.0,100.0,995.0,Catholic,Secondary,612.0,-37.990229,145.226256
St John's Greek Orth College,,2023,PRESTON,28.0,1.1,86.4,100.0,,,,,,
St John's Regional College,45932.0,2014,DANDENONG,28.0,2.0,93.0,100.0,1005.0,Catholic,Secondary,1076.0,-37.990229,145.226256
St John's Regional College,45932.0,2015,DANDENONG,27.0,2.5,86.0,99.0,1004.0,Catholic,Secondary,988.0,-37.990229,145.226256
St John's Regional College,45932.0,2016,DANDENONG,25.0,1.8,95.0,99.0,1000.0,Catholic,Secondary,924.0,-37.990229,145.226256
St John's Regional College,45932.0,2017,DANDENONG,28.0,3.0,88.0,99.0,1006.0,Catholic,Secondary,856.0,-37.990229,145.226256
St John's Regional College,45932.0,2018,DANDENONG,27.0,2.7,94.0,100.0,998.0,Catholic,Secondary,800.0,-37.990229,145.226256
St John's Regional College,45932.0,2019,DANDENONG,25.0,0.7,82.6,99.0,997.0,Catholic,Secondary,717.0,-37.990229,145.226256
St John's Regional College,45932.0,2020,DANDENONG,25.0,1.3,87.6,98.0,1002.0,Catholic,Secondary,694.0,-37.990229,145.226256
St John's Regional College,45932.0,2021,DANDENONG,26.0,3.0,77.9,97.0,997.0,Catholic,Secondary,642.0,-37.990229,145.226256
St John's Regional College,45932.0,2022,DANDENONG,25.0,2.5,72.2,97.0,995.0,Catholic,Secondary,612.0,-37.990229,145.226256
St John's Regional College,,2023,DANDENONG,26.0,2.0,78.9,100.0,,,,,,
St Joseph's College,45732.0,2014,ECHUCA,27.0,2.8,74.0,99.0,996.0,Catholic,Secondary,848.0,-36.118067,144.743373
St Joseph's College,45972.0,2014,ECHUCA,27.0,2.8,74.0,99.0,999.0,Catholic,Secondary,1046.0,-37.89049,145.295093
St Joseph's College,45732.0,2014,FERNTREE GULLY,31.0,7.2,90.0,100.0,996.0,Catholic,Secondary,848.0,-36.118067,144.743373
St Joseph's College,45972.0,2014,FERNTREE GULLY,31.0,7.2,90.0,100.0,999.0,Catholic,Secondary,1046.0,-37.89049,145.295093
St Joseph's College,45732.0,2014,MILDURA,29.0,3.7,75.0,100.0,996.0,Catholic,Secondary,848.0,-36.118067,144.743373
St Joseph's College,45972.0,2014,MILDURA,29.0,3.7,75.0,100.0,999.0,Catholic,Secondary,1046.0,-37.89049,145.295093
St Joseph's College,45732.0,2014,NEWTOWN,31.0,9.8,82.0,100.0,996.0,Catholic,Secondary,848.0,-36.118067,144.743373
